magikarp is virtually useless in battle as it can only splash around as a result it is considered to be weak however it is actually a very hardy pokémon that can survive in any body of water no matter how polluted it is;WATER
it is virtually worthless in terms of both power and speed it is the most weak and pathetic pokémon in the world;WATER
its swimming muscles are weak so it is easily washed away by currents in places where water pools you can see many magikarp deposited there by the flow;WATER
it is said to be the world’s weakest pokémon no one knows why it has managed to survive;WATER
it is unable to swim against even slow-moving currents it always splashes about for some reason;WATER
a magikarp living for many years can leap a mountain using splash the move remains useless though;WATER
an underpowered pathetic pokémon it may jump high on rare occasions but usually not more than seven feet;WATER
although weak and helpless this pokémon is incredibly fertile they exist in such multitudes you’ll soon grow tired of seeing them;WATER
its reckless leaps make it easy pickings for predators on the bright side many pokémon enjoy longer life spans thanks to magikarp;WATER
in the distant past they were fairly strong but they have become gradually weaker over time;WATER
thanks to their strong hold on life dirty water doesn’t bother them at all they live in waters all over the world!;WATER
a feeble pitiful imbecile of a pokémon that is nonetheless very hardy unperturbed by turbid water it can be found living in all sorts of places;WATER
its tail fin billows like an elegant ballroom dress giving it the nickname of the water queen;WATER
when it is time for them to lay eggs they can be seen swimming up rivers and falls in large groups;WATER
its dorsal pectoral and tail fins wave elegantly in water that is why it is known as the water dancer;WATER
a strong swimmer it is capable of swimming nonstop up fast streams at a steady speed of five knots;WATER
during spawning season they swim gracefully in the water searching for their perfect mate;WATER
goldeen is a very beautiful pokémon with fins that billow elegantly in water however don’t let your guard down around this pokémon it could ram you powerfully with its horn;WATER
goldeen loves swimming wild and free in rivers and ponds if one of these pokémon is placed in an aquarium it will shatter even the thickest glass with one ram of its horn and make its escape;WATER
its dorsal and pectoral fins are strongly developed like muscles it can swim at a speed of five knots;WATER
its tail fin billows like an elegant ballroom dress giving it the nickname of “the water queen”;WATER
in the springtime schools of goldeen can be seen swimming up falls and rivers it metes out staggering damage with its single horn;WATER
it swims elegantly by flittering its tail fin as if it were a dress it has the look of a queen;WATER
it swims at a steady 5 knots if it senses danger it will strike back with its sharp horn;WATER
though it appears very elegant when swimming with fins unfurled it can jab powerfully with its horn;WATER
a strong swimmer it is capable of swimming nonstop up fast streams at a steady speed of five knots per hour;WATER
goldeen is a very beautiful pokémon with fins that billow elegantly in water however don’t let your guard down around this pokémon—it could ram you powerfully with its horn;WATER
when the weather grows warm they form groups and swim upriver this sight serves as a poetic reminder that spring has arrived;WATER
spellbound by the length of its horn and the beauty of its fins many strange trainers raise goldeen and nothing but goldeen;WATER
although known for their splendid tail fins goldeen apparently compete among themselves to see whose horn is thickest and sharpest;WATER
the way it swims along fluttering its dress-like fins has earned it the name “princess of the water”;WATER
it swims at a steady five knots if it senses danger it will strike back with its sharp horn;WATER
its hard shell repels any kind of attack it is vulnerable only when its shell is open;WATER
the shell can withstand any attack however when it is open the tender body is exposed;WATER
it swims facing backward by opening and closing its two-piece shell it is surprisingly fast;WATER
grains of sand trapped in its shells mix with its body fluids to form beautiful pearls;WATER
clamping on to an opponent reveals its vulnerable parts so it uses this move only as a last resort;WATER
at night this pokémon uses its broad tongue to burrow a hole in the seafloor sand and then sleep in it while it is sleeping shellder closes its shell but leaves its tongue hanging out;WATER
it is encased in a shell that is harder than diamond inside however it is surprisingly tender;WATER
at night it burrows a hole in the seafloor with its broad tongue to make a place to sleep while asleep it closes its shell but leaves its tongue hanging out;WATER
it swims backward by opening and closing its two shells its large tongue is always kept hanging out;WATER
the hardness of its shell surpasses the hardness of a diamond in days gone by people used the shells to make shields;WATER
this pokémon’s tongue is always hanging out it uses its tongue with great dexterity to dig up sand from the seabed in its search for food;WATER
the sand that accumulates inside its shell eventually becomes a pearl but the pearl gets in the way so it spits it out and discards it;WATER
even when its shell is closed its tongue still hangs out if you give its tongue a good yank the shock will cause shellder to open its shell;WATER
known to shoot down flying bugs with precision blasts of ink from the surface of the water;WATER
if it senses any danger it will vigorously spray water or a special type of ink from its mouth;WATER
if attacked by a larger enemy it quickly swims to safety by adeptly controlling its dorsal fin;WATER
its big developed fins move rapidly allowing it to swim backward while still facing forward;WATER
when they’re in a safe location they can be seen playfully tangling their tails together;WATER
horsea eats small insects and moss off of rocks if the ocean current turns fast this pokémon anchors itself by wrapping its tail around rocks or coral to prevent being washed away;WATER
if horsea senses danger it will reflexively spray a dense black ink from its mouth and try to escape this pokémon swims by cleverly flapping the fins on its back;WATER
it maintains balance using its tail which is wound up like a coil it may spray ink from its mouth;WATER
by cleverly flicking the fins on its back side to side it moves in any direction while facing forward it spits ink to escape if it senses danger;WATER
it makes its nest in the shade of corals if it senses danger it spits murky ink and flees;WATER
if attacked by a larger enemy it quickly swims to safety by adeptly controlling its well-developed dorsal fin;WATER
if horsea senses danger it will reflexively spray a dense black ink from its mouth and try to escape this pokémon swims by cleverly flapping the fin on its back;WATER
horsea makes its home in oceans with gentle currents if this pokémon is under attack it spits out pitch-black ink and escapes;WATER
they swim with dance-like motions and cause whirlpools to form horsea compete to see which of them can generate the biggest whirlpool;WATER
it makes its nest in the shade of corals if it senses danger it spits black ink and flees;WATER
lives close to water its long tail is ridged with a fin which is often mistaken for a mermaid’s;WATER
its cell structure is similar to water molecules it will melt away and become invisible in water;WATER
when vaporeon’s fins begin to vibrate it is a sign that rain will come within a few hours;WATER
it prefers beautiful shores with cells similar to water molecules it could melt in water;WATER
as it uses the fins on the tip of its tail to swim it blends with the water perfectly;WATER
vaporeon underwent a spontaneous mutation and grew fins and gills that allow it to live underwater this pokémon has the ability to freely control water;WATER
its body’s cellular structure is similar to the molecular composition of water it can melt invisibly in water;WATER
vaporeon underwent a spontaneous mutation and grew fins and gills that allow them to live underwater they have the ability to freely control water;WATER
it has evolved to be suitable for an aquatic life it can invisibly melt away into water;WATER
its cell composition is similar to water molecules as a result it can melt away into water;WATER
its cell composition is similar to water molecules as a result it can’t be seen when it melts away into water;WATER
its cells are composed of units much like water molecules it lives close to water and is often mistaken for a mermaid;WATER
blending in with the water and erasing all signs of its presence it patiently waits for its prey fish pokémon;WATER
clean clear waters are its usual habitat when it’s about to be attacked by an invading enemy it dives into the water to hide;WATER
it detects nearby moisture with its fin when its fin begins trembling rapidly that means rain will fall in a few hours;WATER
its cell structure is similar to water molecules it melts into the water and becomes invisible;WATER
it has evolved to be suited for an aquatic life it can become invisible when it melts away into water;WATER
tests show that its cells closely resemble water molecules which perhaps explains its ability to conceal its form while submerged i believe the origins of mermaid folklore lie with this pokémon;WATER
it lives close to water its long tail is ridged with a fin which is often mistaken for a mermaid’s;WATER
it has superb accuracy the water it shoots out can strike even moving prey from more than 300 feet;WATER
using its dorsal fin as a suction pad it clings to a mantine’s underside to scavenge for leftovers;WATER
to escape from an attacker it may shoot water out of its mouth then use that force to swim backward;WATER
remoraid sucks in water then expels it at high velocity using its abdominal muscles to shoot down flying prey when evolution draws near this pokémon travels downstream from rivers;WATER
it has superb accuracy the water it shoots out can strike even moving prey from more than 100 yards;WATER
a remoraid uses its abdominal muscles to forcefully expel swallowed water then shoot down flying prey when evolution approaches it travels down rivers;WATER
it squirts water forcefully from its mouth to shoot down flying prey;WATER
it clings to mantine to feed on the big pokémon’s scraps this is an adaptation to avoid foes;WATER
it forcefully squirts water the water jet never misses prey even if the remoraid is deep in the sea;WATER
it has superb accuracy the water it shoots out can strike moving prey from more than 300 feet away;WATER
the water they shoot from their mouths can hit moving prey from more than 300 feet away;WATER
this pokémon clings to mantine and shares in its prosperity when its mantine is attacked remoraid will fight alongside it!;WATER
also known as the “sniper of the seas” its water gun can hit prey without fail from over 300 feet away;WATER
spits water from its mouth with incredible accuracy it captures burmy by shooting them down off the branches from which they dangle;WATER
wailmer’s nostrils are located above its eyes this playful pokémon loves to startle people by forcefully snorting out seawater it stores inside its body out of its nostrils;WATER
wailmer can store water inside its body to transform itself into a ball for bouncing around on the ground by filling itself up with more water this pokémon can elevate the height of its bounces;WATER
when it sucks in a large volume of seawater it becomes like a big bouncy ball it eats a ton of food daily;WATER
while this pokémon usually lives in the sea it can survive on land although not too long it loses vitality if its body becomes dried out;WATER
on sunny days it lands on beaches to bounce like a ball and play it spouts water from its nose;WATER
it bounces playfully like a ball the more seawater it swallows the higher it bounces;WATER
it eats one ton of food every day it plays by shooting stored seawater out its blowholes with great force;WATER
it loves to startle people it fills itself up with seawater and plays by bouncing around like a ball;WATER
it shows off by spraying jets of seawater from the nostrils above its eyes it eats a solid ton of wishiwashi every day;WATER
it swims along with its mouth open and swallows down seawater along with its food it sprays excess water out of its nostrils;WATER
due to their memories of when they once lived on land pods of them will very rarely wash up on shore;WATER
on sunny days it lands on beaches to bounce like a ball and play it spouts water from its nostrils;WATER
corphish were originally foreign pokémon that were imported as pets they eventually turned up in the wild this pokémon is very hardy and has greatly increased its population;WATER
corphish catches prey with its sharp claws it has no likes or dislikes when it comes to food it will eat anything this pokémon has no trouble living in filthy water;WATER
it came from overseas it is a very hardy creature that will quickly proliferate even in polluted streams;WATER
once it grips prey with its large pincers it will never let go no matter what it is a hardy pokémon that can thrive in any environment;WATER
its hardy vitality enables it to adapt to any environment its pincers will never release prey;WATER
it was originally a pokémon from afar that escaped to the wild it can adapt to the dirtiest river;WATER
no matter how dirty the water in the river it will adapt and thrive it has a strong will to survive;WATER
corphish catches prey with its sharp claws it has no likes or dislikes when it comes to food—it will eat anything this pokémon has no trouble living in filthy water;WATER
individuals that have been set free by trainers who could no longer raise them have become common and they can now be found in alola;WATER
it can adapt very well to its environment feebas and corphish are about the only pokémon to live in stagnant ditches;WATER
gorebyss lives in the southern seas at extreme depths its body is built to withstand the enormous pressure of water at incredible depths because of this this pokémon’s body is unharmed by ordinary attacks;WATER
although gorebyss is the very picture of elegance and beauty while swimming it is also cruel when it spots prey this pokémon inserts its thin mouth into the prey’s body and drains the prey of its body fluids;WATER
its swimming form is exquisitely elegant with its thin mouth it feeds on seaweed that grows between rocks;WATER
a gorebyss siphons the body fluids of prey through its thin tubular mouth its light pink body color turns vivid when it finishes feeding;WATER
it lives at the bottom of the sea in the springtime its pink body turns more vivid for some reason;WATER
its pink body becomes more vivid with the rise of water temperatures in the springtime;WATER
the color of its body changes with the water temperature the coloration of gorebyss in alola is almost blindingly vivid;WATER
it sucks bodily fluids out of its prey the leftover meat sinks to the seafloor where it becomes food for other pokémon;WATER
a strange seed was planted on its back at birth the plant sprouts and grows with this pokémon;GRASS
it can go for days without eating a single morsel in the bulb on its back it stores energy;GRASS
the seed on its back is filled with nutrients the seed grows steadily larger as its body grows;GRASS
it carries a seed on its back right from birth as it grows older the seed also grows larger;GRASS
while it is young it uses the nutrients that are stored in the seeds on its back in order to grow;GRASS
bulbasaur can be seen napping in bright sunlight there is a seed on its back by soaking up the sun’s rays the seed grows progressively larger;GRASS
there is a plant seed on its back right from the day this pokémon is born the seed slowly grows larger;GRASS
for some time after its birth it grows by gaining nourishment from the seed on its back;GRASS
while it is young it uses the nutrients that are stored in the seed on its back in order to grow;GRASS
for some time after its birth it grows by taking nourishment from the seed on its back;GRASS
when the bulb on its back grows large it appears to lose the ability to stand on its hind legs;GRASS
the bulb on its back grows by drawing energy it gives off an aroma when it is ready to bloom;GRASS
exposure to sunlight adds to its strength sunlight also makes the bud on its back grow larger;GRASS
if the bud on its back starts to smell sweet it is evidence that the large flower will soon bloom;GRASS
the bulb on its back grows as it absorbs nutrients the bulb gives off a pleasant aroma when it blooms;GRASS
there is a bud on this pokémon’s back to support its weight ivysaur’s legs and trunk grow thick and strong if it starts spending more time lying in the sunlight it’s a sign that the bud will bloom into a large flower soon;GRASS
there is a plant bulb on its back when it absorbs nutrients the bulb is said to blossom into a large flower;GRASS
to support its bulb ivysaur’s legs grow sturdy if it spends more time lying in the sunlight the bud will soon bloom into a large flower;GRASS
when the bud on its back starts swelling a sweet aroma wafts to indicate the flower’s coming bloom;GRASS
the bud on its back grows by drawing energy it gives off an aroma when it is ready to bloom;GRASS
the plant blooms when it is absorbing solar energy it stays on the move to seek sunlight;GRASS
the flower on its back catches the sun’s rays the sunlight is then absorbed and used for energy;GRASS
by spreading the broad petals of its flower and catching the sun’s rays it fills its body with power;GRASS
it is able to convert sunlight into energy as a result it is more powerful in the summertime;GRASS
as it warms itself and absorbs the sunlight its flower petals release a pleasant fragrance;GRASS
there is a large flower on venusaur’s back the flower is said to take on vivid colors if it gets plenty of nutrition and sunlight the flower’s aroma soothes the emotions of people;GRASS
a bewitching aroma wafts from its flower the fragrance becalms those engaged in a battle;GRASS
its plant blooms when it is absorbing solar energy it stays on the move to seek sunlight;GRASS
venusaur’s flower is said to take on vivid colors if it gets plenty of nutrition and sunlight the flower’s aroma soothes the emotions of people;GRASS
after a rainy day the flower on its back smells stronger the scent attracts other pokémon;GRASS
during the day it keeps its face buried in the ground at night it wanders around sowing its seeds;GRASS
it may be mistaken for a clump of weeds if you try to yank it out of the ground it shrieks horribly;GRASS
awakened by moonlight it roams actively at night in the day it stays quietly underground;GRASS
if exposed to moonlight it starts to move it roams far and wide at night to scatter its seeds;GRASS
during the day it stays in the cold underground to avoid the sun it grows by bathing in moonlight;GRASS
during the daytime oddish buries itself in soil to absorb nutrients from the ground using its entire body the more fertile the soil the glossier its leaves become;GRASS
oddish searches for fertile nutrient-rich soil then plants itself during the daytime while it is planted this pokémon’s feet are thought to change shape and become similar to the roots of trees;GRASS
its scientific name is “oddium wanderus” at night it is said to walk nearly 1000 feet on its two roots;GRASS
this pokémon grows by absorbing moonlight during the daytime it buries itself in the ground leaving only its leaves exposed to avoid detection by its enemies;GRASS
it often plants its root feet in the ground during the day and sows seeds as it walks about at night;GRASS
the whole body is swathed with wide vines that are similar to seaweed its vines shake as it walks;GRASS
its identity is obscured by masses of thick blue vines the vines are said to never stop growing;GRASS
the vines that cloak its entire body are always jiggling they effectively unnerve its foes;GRASS
it tangles any moving thing with its vines their subtle shaking is ticklish if you get ensnared;GRASS
during battle it constantly moves the vines that cover its body in order to annoy its opponent;GRASS
tangela’s vines snap off easily if they are grabbed this happens without pain allowing it to make a quick getaway the lost vines are replaced by newly grown vines the very next day;GRASS
blue plant vines cloak the pokémon’s identity in a tangled mass it entangles anything that gets close;GRASS
the whole body is swathed with wide vines that are similar to seaweed the vines sway as it walks;GRASS
its vines snap off easily and painlessly if they are grabbed allowing it to make a quick getaway the lost vines are replaced by new growth the very next day;GRASS
it is shrouded by blue vines no one has seen the face hidden behind this growth of vines;GRASS
the blue vines shrouding its body are covered in a growth of fine hair it is known to be ticklish;GRASS
many writhing vines cover it so its true identity remains unknown the blue vines grow its whole life long;GRASS
its identity is obscured by masses of thick blue vines the vines are said to never stop growing;GRASS
hidden beneath a tangle of vines that grows nonstop even if the vines are torn off this pokémon’s true appearance remains a mystery;GRASS
the vines of a tangela have a distinct scent in some parts of galar tangela vines are used as herbs;GRASS
it is cloaked entirely in blue vines preventing any glimpse of its true identity the vines impart a refreshing sensation when chewed—they’re useful as a spice;GRASS
a sweet aroma gently wafts from the leaf on its head it is docile and loves to soak up the sun’s rays;GRASS
its pleasantly aromatic leaves have the ability to check the humidity and temperature;GRASS
it loves to bask in the sunlight it uses the leaf on its head to seek out warm places;GRASS
in battle chikorita waves its leaf around to keep the foe at bay however a sweet fragrance also wafts from the leaf becalming the battling pokémon and creating a cozy friendly atmosphere all around;GRASS
it waves its leaf around to keep foes at bay however a sweet fragrance also wafts from the leaf creating a friendly atmosphere that becalms the battlers;GRASS
it uses the leaf on its head to determine the temperature and humidity it loves to sunbathe;GRASS
a sweet aroma gently wafts from the leaf on its head it is docile and loves to soak up sunrays;GRASS
its pleasantly aromatic leaf has the ability to check humidity and temperature;GRASS
a sweet aroma gently wafts from the leaf on its head it is docile and loves to soak up sun rays;GRASS
it uses the leaf on its head to determine the air’s temperature and humidity it loves to sunbathe;GRASS
bellossom gather at times and appear to dance they say that the dance is a ritual to summon the sun;GRASS
plentiful in the tropics when it dances its petals rub together and make a pleasant ringing sound;GRASS
when these dance together their petals rub against each other making pretty relaxing sounds;GRASS
when bellossom gets exposed to plenty of sunlight the leaves ringing its body begin to spin around this pokémon’s dancing is renowned in the southern lands;GRASS
a bellossom grows flowers more beautifully if it has evolved from a smelly gloom the stinkier the better at night this pokémon closes its petals and goes to sleep;GRASS
its flower petals deepen in color through exposure to sunlight when cloudy weather persists it does a dance that is thought to be a ritual for summoning the sun;GRASS
when the heavy rainfall season ends it is drawn out by warm sunlight to dance in the open;GRASS
bellossom gather at times and seem to dance they say that the dance is a ritual to summon the sun;GRASS
a bellossom grows flowers more beautifully if it has evolved from a smelly gloom—the more stinky the better at night this pokémon closes its petals and goes to sleep;GRASS
it converts sunlight into energy in the darkness after sunset it closes its petals and becomes still;GRASS
in the daytime it rushes about in a hectic manner but it comes to a complete stop when the sun sets;GRASS
as the hot season approaches the petals on this pokémon’s face become more vivid and lively;GRASS
sunflora converts solar energy into nutrition it moves around actively in the daytime when it is warm it stops moving as soon as the sun goes down for the night;GRASS
sunflora convert solar energy into nutrition they are highly active in the warm daytime but suddenly stop moving as soon as the sun sets;GRASS
it gets energy from warm sunlight and is known for its habit of moving in pursuit of it;GRASS
since it converts sunlight into energy it is always looking in the direction of the sun;GRASS
treecko has small hooks on the bottom of its feet that enable it to scale vertical walls this pokémon attacks by slamming foes with its thick tail;GRASS
treecko is cool calm and collected it never panics under any situation if a bigger foe were to glare at this pokémon it would glare right back without conceding an inch of ground;GRASS
it quickly scales even vertical walls it senses humidity with its tail to predict the next day’s weather;GRASS
it makes its nest in a giant tree in the forest it ferociously guards against anything nearing its territory it is said to be the protector of the forest’s trees;GRASS
the soles of its feet are covered by countless tiny spikes enabling it to walk on walls and ceilings;GRASS
small hooks on the bottom of its feet catch on walls and ceilings that is how it can hang from above;GRASS
treecko is cool calm and collected—it never panics under any situation if a bigger foe were to glare at this pokémon it would glare right back without conceding an inch of ground;GRASS
the soles of its feet are covered by countless tiny hooks enabling it to walk on walls and ceilings;GRASS
the leaves growing out of grovyle’s body are convenient for camouflaging it from enemies in the forest this pokémon is a master at climbing trees in jungles;GRASS
this pokémon adeptly flies from branch to branch in trees in a forest no pokémon can ever hope to catch a fleeing grovyle however fast they may be;GRASS
its strongly developed thigh muscles give it astounding agility and jumping performance;GRASS
leaves grow out of this pokémon’s body they help obscure a grovyle from the eyes of its enemies while it is in a thickly overgrown forest;GRASS
it lives in dense jungles while closing in on its prey it leaps from branch to branch;GRASS
it leaps from tree branch to tree branch quite swiftly it shows astounding agility;GRASS
the leaves growing on sceptile’s body are very sharp edged this pokémon is very agile it leaps all over the branches of trees and jumps on its foe from above or behind;GRASS
sceptile has seeds growing on its back they are said to be bursting with nutrients that revitalize trees this pokémon raises the trees in a forest with loving care;GRASS
the leaves on its forelegs are as sharp as swords it agilely leaps about the branches of trees to strike;GRASS
in the jungle its power is without equal this pokémon carefully grows trees and plants it regulates its body temperature by basking in sunlight;GRASS
the leaves that grow on its arms can slice down thick trees it is without peer in jungle combat;GRASS
it agilely leaps about the jungle and uses the sharp leaves on its arms to strike its prey;GRASS
the leaves growing on sceptile’s body are very sharp edged this pokémon is very agile—it leaps all over the branches of trees and jumps on its foe from above or behind;GRASS
seedot attaches itself to a tree branch using the top of its head it sucks moisture from the tree while hanging off the branch the more water it drinks the glossier this pokémon’s body becomes;GRASS
seedot looks exactly like an acorn when it is dangling from a tree branch it startles other pokémon by suddenly moving this pokémon polishes its body once a day using leaves;GRASS
if it remains still it becomes impossible to distinguish from real nuts it delights in surprising foraging pidgey;GRASS
it hangs off branches and absorbs nutrients when it finishes eating its body becomes so heavy that it drops to the ground with a thump;GRASS
when it dangles from a tree branch it looks just like an acorn it enjoys scaring other pokémon;GRASS
it attaches itself to a tree branch using the top of its head strong winds can sometimes make it fall;GRASS
if it remains still it looks just like a real nut it delights in surprising foraging pokémon;GRASS
when it dangles from a tree branch it looks just like an acorn it enjoys scaring other pokémon that try to peck at it;GRASS
shroomish live in damp soil in the dark depths of forests they are often found keeping still under fallen leaves this pokémon feeds on compost that is made up of fallen rotted leaves;GRASS
if shroomish senses danger it shakes its body and scatters spores from the top of its head this pokémon’s spores are so toxic they make trees and weeds wilt;GRASS
it prefers damp places by day it remains still in the forest shade it releases toxic powder from its head;GRASS
it loves to eat damp composted soil in forests if you enter a forest after a long rain you can see many shroomish feasting on composted soil;GRASS
it spouts poison spores from the top of its head these spores cause pain all over if inhaled;GRASS
if it senses danger it scatters spores from the top of its head to protect itself;GRASS
it spouts poison spores from the top of its head these spores cause pain all over the body if inhaled;GRASS
roselia shoots sharp thorns as projectiles at any opponent that tries to steal the flowers on its arms the aroma of this pokémon brings serenity to living things;GRASS
on extremely rare occasions a roselia is said to appear with its flowers in unusual colors the thorns on this pokémon’s head contain a vicious poison;GRASS
its flowers give off a relaxing fragrance the stronger its aroma the healthier the roselia is;GRASS
a roselia that drinks nutritionally rich springwater blooms with lovely flowers the fragrance of its flowers has the effect of making its foes careless;GRASS
roselia raised on clean drinking water are known to grow vividly colored flowers;GRASS
the beautiful flowers on its arms have toxic thorns don’t even think about picking those flowers;GRASS
the more healthy the roselia the more pleasant its flowers’ aroma its scent deeply relaxes people;GRASS
roselia that drink nutritionally rich springwater are said to reveal rare coloration when they bloom;GRASS
it uses the different poisons in each hand separately when it attacks the stronger its aroma the healthier it is;GRASS
though beautiful it has highly poisonous thorns there is an old tradition in my homeland wherein one would send these thorns to an opponent to challenge them to a duel;GRASS
made from soil the shell on its back hardens when it drinks water it lives along lakes;GRASS
it undertakes photosynthesis with its body making oxygen the leaf on its head wilts if it is thirsty;GRASS
the shell on its back is made of soil on a very healthy turtwig the shell should feel moist;GRASS
photosynthesis occurs across its body under the sun the shell on its back is actually hardened soil;GRASS
it undertakes photosynthesis within its body making oxygen the leaf on its head wilts if the pokémon is thirsty;GRASS
this pokémon becomes more energetic the more sunlight there is the part resembling a shell is similar to silt and is slightly damp and warm to the touch;GRASS
it lives along water in forests in the daytime it leaves the forest to sunbathe its treed shell;GRASS
the shell is hardened soil some pokémon come to peck the berries growing on the trees on its back;GRASS
it knows where pure water wells up it carries fellow pokémon there on its back;GRASS
a grotle that lives in the forest is said to have its own secret springwater;GRASS
it lives along water in forests in the daytime it leaves the forest to sunbathe the trees on its shell;GRASS
its shell is hardened soil some pokémon come to peck the berries growing on the trees on its back;GRASS
appears where there is clean spring water the fruit that grows on the shrubs on its shell is sweet nutritious and truly delicious;GRASS
it attracts prey with a sweet aroma then downs it with thorny whips hidden in its arms;GRASS
with the movements of a dancer it strikes with whips that are densely lined with poison thorns;GRASS
each of its hands contains different toxins but both hands can jab with near-fatal power;GRASS
its sweet aroma attracts prey then it spews poison the more toxic it is the sweeter its aroma;GRASS
luring prey with a sweet scent it uses poison whips on its arms to poison bind and finish off the prey;GRASS
after captivating opponents with its sweet scent it lashes them with its thorny whips;GRASS
the poison in its right hand is quick acting the poison in its left hand is slow acting both are life threatening;GRASS
hidden within the bouquet on each hand are thorned whips loaded with virulent poison roserade moves gracefully as it corners its prey and mercilessly lashes them with its whips;GRASS
the small ball holds the nutrients needed for evolution apparently it is very sweet and tasty;GRASS
sunlight colors it red when the small ball is drained of nutrients it shrivels to herald evolution;GRASS
the small ball is not only filled with nutrients it is also tasty starly try to peck it off;GRASS
it evolves by sucking the energy out of the small ball where it had been storing nutrients;GRASS
it nimbly dashes about to avoid getting pecked by bird pokémon that would love to make off with its small nutrient-rich storage ball;GRASS
the deeper a cherubi’s red the more nutrients it has stockpiled in its body and the sweeter and tastier its small ball!;GRASS
sunlight colors it red when the small ball is drained of nutrients and shriveled evolution is near;GRASS
once the fruit growing alongside the main body is large and plump cherubi will use the nutrients within to evolve the fruit then detaches becoming nourishment for other creatures;GRASS
it blooms during times of strong sunlight it tries to make up for everything it endured as a bud;GRASS
it is docile as a bud but turns cheerful when it blooms it folds back into a bud if sunlight wanes;GRASS
if it senses strong sunlight it opens its folded petals to absorb the sun’s rays with its whole body;GRASS
during times of strong sunlight its bud blooms its petals open fully and it becomes very active;GRASS
it blooms during times of strong sunlight the pokémon tries to make up for everything it endured as a bud;GRASS
it is docile as a bud and turns cheerful when it blooms it folds back into a bud if sunlight wanes;GRASS
motionless save for the occasional quiver a rich array of pokémon can be found gathered around it drawn by the scent exuded from cherrim’s folded petals;GRASS
just like a plant it uses photosynthesis as a result it is always enveloped in clear air;GRASS
it basically does not fight with cells similar to those of plants it can perform photosynthesis;GRASS
when you see leafeon asleep in a patch of sunshine you’ll know it is using photosynthesis to produce clean air;GRASS
with cells similar to those of plants it performs photosynthesis inside its body and creates pure air;GRASS
its cellular composition is closer to that of a plant than an animal it uses photosynthesis to produce its energy supply without eating food;GRASS
the younger they are the more they smell like fresh grass with age their fragrance takes on the odor of fallen leaves;GRASS
although it doesn’t like disputes it will sharpen the leaf on its tail into a blade and fight if it has to protect its friends;GRASS
it gets its nutrition from photosynthesis it lives a quiet life deep in forests where clean rivers flow;GRASS
galarians favor the distinctive aroma that drifts from this pokémon’s leaves there’s a popular perfume made using that scent;GRASS
this pokémon’s tail is blade sharp with a fantastic cutting edge that can slice right though large trees;GRASS
cells similar to those of plants have been found in its fur its hard tail can fell a large tree with one stroke and the tail’s sharpness exceeds even that of a sword crafted by a master;GRASS
it lives in flower patches and avoids detection by curling up to look like a flowering plant;GRASS
it can dissolve toxins in the air to instantly transform ruined land into a lush field of flowers;GRASS
the flowers all over its body burst into bloom if it is lovingly hugged and senses gratitude;GRASS
the blooming of gracidea flowers confers the power of flight upon it feelings of gratitude are the message it delivers;GRASS
it lives in common flower patches but is rarely noticed it is often mistaken for a flowering plant when curled up;GRASS
when the turning of seasons brings the cruel winter to its end and the joyous people give thanks to the heavens shaymin appears and covers the withered land with flowers;GRASS
it is very intelligent and calm being exposed to lots of sunlight makes its movements swifter;GRASS
they photosynthesize by bathing their tails in sunlight when they are not feeling well their tails droop;GRASS
being exposed to sunlight makes its movements swifter it uses vines more adeptly than its hands;GRASS
this pokémon dwells deep in the forest eating a leaf from its head whisks weariness away as if by magic;GRASS
it shares the leaf on its head with weary-looking pokémon these leaves are known to relieve stress;GRASS
it’s good at finding berries and gathers them from all over it’s kind enough to share them with friends;GRASS
it moves along the ground as if sliding its swift movements befuddle its foes and it then attacks with a vine whip;GRASS
they avoid attacks by sinking into the shadows of thick foliage they retaliate with masterful whipping techniques;GRASS
when it gets dirty its leaves can’t be used in photosynthesis so it always keeps itself clean;GRASS
it can stop its opponents’ movements with just a glare it takes in solar energy and boosts it internally;GRASS
they raise their heads to intimidate opponents but only give it their all when fighting a powerful opponent;GRASS
it only gives its all against strong opponents who are not fazed by the glare from serperior’s noble eyes;GRASS
when several of these pokémon gather their electricity could build and cause lightning storms;ELECTRIC
it keeps its tail raised to monitor its surroundings if you yank its tail it will try to bite you;ELECTRIC
this intelligent pokémon roasts hard berries with electricity to make them tender enough to eat;ELECTRIC
it raises its tail to check its surroundings the tail is sometimes struck by lightning in this pose;ELECTRIC
when it is angered it immediately discharges the energy stored in the pouches in its cheeks;ELECTRIC
whenever pikachu comes across something new it blasts it with a jolt of electricity if you come across a blackened berry it’s evidence that this pokémon mistook the intensity of its charge;ELECTRIC
this pokémon has electricity-storing pouches on its cheeks these appear to become electrically charged during the night while pikachu sleeps it occasionally discharges electricity when it is dozy after waking up;ELECTRIC
it has small electric sacs on both its cheeks if threatened it looses electric charges from the sacs;ELECTRIC
when several of these pokémon gather their electricity can build and cause lightning storms;ELECTRIC
it stores electricity in the electric sacs on its cheeks when it releases pent-up energy in a burst the electric power is equal to a lightning bolt;ELECTRIC
it lives in forests with others it stores electricity in the pouches on its cheeks;ELECTRIC
if it looses crackling power from the electric pouches on its cheeks it is being wary;ELECTRIC
it occasionally uses an electric shock to recharge a fellow pikachu that is in a weakened state;ELECTRIC
a plan was recently announced to gather many pikachu and make an electric power plant;ELECTRIC
